# Point data
# Columns:
# 1 - X
# 2 - Y
# 3 - Z / m
# 4 - T / degC
# Created: 2022-02-02 12:23:43
# Input: V2T.inp
# Newton threshold: 0.100000
# z-factor: 1.000000
# Vs-factor: 1.000000
# Pressure calculation method: AK135
80.00	80.00	190000.00	1464.0
90.00	90.00	190000.00	1466.5
100.00	100.00	190000.00	1463.9
110.00	110.00	190000.00	1462.0
120.00	120.00	190000.00	1462.0
130.00	130.00	190000.00	1460.7
140.00	140.00	190000.00	1464.1
150.00	150.00	190000.00	1459.8
160.00	160.00	190000.00	1461.1
170.00	170.00	190000.00	1459.4
180.00	180.00	190000.00	1456.5
190.00	190.00	190000.00	1454.6
0.00	0.00	180000.00	1486.7
10.00	10.00	180000.00	1483.7
20.00	20.00	180000.00	1481.8
30.00	30.00	180000.00	1477.5
40.00	40.00	180000.00	1471.2
50.00	50.00	180000.00	1462.5
60.00	60.00	180000.00	1453.6
70.00	70.00	180000.00	1453.9
80.00	80.00	180000.00	1452.9
90.00	90.00	180000.00	1455.8
100.00	100.00	180000.00	1452.6
110.00	110.00	180000.00	1450.4
120.00	120.00	180000.00	1450.5
130.00	130.00	180000.00	1449.2
140.00	140.00	180000.00	1452.7
150.00	150.00	180000.00	1448.6
160.00	160.00	180000.00	1450.3
170.00	170.00	180000.00	1449.2
180.00	180.00	180000.00	1447.0
190.00	190.00	180000.00	1445.4
0.00	0.00	170000.00	1471.0
10.00	10.00	170000.00	1467.9
20.00	20.00	170000.00	1465.2
30.00	30.00	170000.00	1460.0
40.00	40.00	170000.00	1452.6
50.00	50.00	170000.00	1442.1
60.00	60.00	170000.00	1433.3
70.00	70.00	170000.00	1434.6
80.00	80.00	170000.00	1432.8
90.00	90.00	170000.00	1436.0
100.00	100.00	170000.00	1431.6
110.00	110.00	170000.00	1428.6
120.00	120.00	170000.00	1428.7
130.00	130.00	170000.00	1426.8
140.00	140.00	170000.00	1430.9
150.00	150.00	170000.00	1426.1
160.00	160.00	170000.00	1428.8
170.00	170.00	170000.00	1428.4
180.00	180.00	170000.00	1426.7
190.00	190.00	170000.00	1425.2
0.00	0.00	160000.00	1456.3
10.00	10.00	160000.00	1452.8
20.00	20.00	160000.00	1449.4
30.00	30.00	160000.00	1443.1
40.00	40.00	160000.00	1434.5
50.00	50.00	160000.00	1421.6
60.00	60.00	160000.00	1413.4
70.00	70.00	160000.00	1415.2
80.00	80.00	160000.00	1411.8
90.00	90.00	160000.00	1414.8
100.00	100.00	160000.00	1408.3
110.00	110.00	160000.00	1403.7
120.00	120.00	160000.00	1402.6
130.00	130.00	160000.00	1399.3
140.00	140.00	160000.00	1404.5
150.00	150.00	160000.00	1398.1
160.00	160.00	160000.00	1402.2
170.00	170.00	160000.00	1402.1
180.00	180.00	160000.00	1401.1
190.00	190.00	160000.00	1400.0
0.00	0.00	150000.00	1440.5
10.00	10.00	150000.00	1436.6
20.00	20.00	150000.00	1432.6
30.00	30.00	150000.00	1424.8
40.00	40.00	150000.00	1414.7
50.00	50.00	150000.00	1398.9
60.00	60.00	150000.00	1390.7
70.00	70.00	150000.00	1393.4
80.00	80.00	150000.00	1388.3
90.00	90.00	150000.00	1391.4
100.00	100.00	150000.00	1382.3
110.00	110.00	150000.00	1375.7
120.00	120.00	150000.00	1373.7
130.00	130.00	150000.00	1368.4
140.00	140.00	150000.00	1375.5
150.00	150.00	150000.00	1367.0
160.00	160.00	150000.00	1373.2
170.00	170.00	150000.00	1374.1
180.00	180.00	150000.00	1373.8
190.00	190.00	150000.00	1373.2
0.00	0.00	140000.00	1425.6
10.00	10.00	140000.00	1421.3
20.00	20.00	140000.00	1416.3
30.00	30.00	140000.00	1407.1
40.00	40.00	140000.00	1394.8
50.00	50.00	140000.00	1375.7
60.00	60.00	140000.00	1366.7
70.00	70.00	140000.00	1369.8
80.00	80.00	140000.00	1362.4
90.00	90.00	140000.00	1364.9
100.00	100.00	140000.00	1352.0
110.00	110.00	140000.00	1342.1
120.00	120.00	140000.00	1338.0
130.00	130.00	140000.00	1329.7
140.00	140.00	140000.00	1340.1
150.00	150.00	140000.00	1327.8
160.00	160.00	140000.00	1337.5
170.00	170.00	140000.00	1339.7
180.00	180.00	140000.00	1340.4
190.00	190.00	140000.00	1340.6
0.00	0.00	130000.00	1411.3
10.00	10.00	130000.00	1406.4
20.00	20.00	130000.00	1400.4
30.00	30.00	130000.00	1388.8
40.00	40.00	130000.00	1373.8
50.00	50.00	130000.00	1350.0
60.00	60.00	130000.00	1338.8
70.00	70.00	130000.00	1341.4
80.00	80.00	130000.00	1329.3
90.00	90.00	130000.00	1329.3
100.00	100.00	130000.00	1307.1
110.00	110.00	130000.00	1288.3
120.00	120.00	130000.00	1277.1
130.00	130.00	130000.00	1257.6
140.00	140.00	130000.00	1276.3
150.00	150.00	130000.00	1251.8
160.00	160.00	130000.00	1272.3
170.00	170.00	130000.00	1277.9
180.00	180.00	130000.00	1282.1
190.00	190.00	130000.00	1285.2
0.00	0.00	120000.00	1394.6
10.00	10.00	120000.00	1389.0
20.00	20.00	120000.00	1381.5
30.00	30.00	120000.00	1366.8
40.00	40.00	120000.00	1347.4
50.00	50.00	120000.00	1315.3
60.00	60.00	120000.00	1298.1
70.00	70.00	120000.00	1299.6
80.00	80.00	120000.00	1278.7
90.00	90.00	120000.00	1276.7
100.00	100.00	120000.00	1235.0
110.00	110.00	120000.00	1198.5
120.00	120.00	120000.00	1174.8
130.00	130.00	120000.00	1138.0
140.00	140.00	120000.00	1165.4
150.00	150.00	120000.00	1126.1
160.00	160.00	120000.00	1159.0
170.00	170.00	120000.00	1169.6
180.00	180.00	120000.00	1180.1
190.00	190.00	120000.00	1189.0
0.00	0.00	110000.00	1380.3
10.00	10.00	110000.00	1374.0
20.00	20.00	110000.00	1365.0
30.00	30.00	110000.00	1347.1
40.00	40.00	110000.00	1322.7
50.00	50.00	110000.00	1280.8
60.00	60.00	110000.00	1249.4
70.00	70.00	110000.00	1243.1
80.00	80.00	110000.00	1205.9
90.00	90.00	110000.00	1195.8
100.00	100.00	110000.00	1130.2
110.00	110.00	110000.00	1079.5
120.00	120.00	110000.00	1046.3
130.00	130.00	110000.00	994.7
140.00	140.00	110000.00	1023.1
150.00	150.00	110000.00	976.8
160.00	160.00	110000.00	1014.2
170.00	170.00	110000.00	1027.1
180.00	180.00	110000.00	1044.3
190.00	190.00	110000.00	1058.3
0.00	0.00	100000.00	1362.1
10.00	10.00	100000.00	1354.5
20.00	20.00	100000.00	1343.5
30.00	30.00	100000.00	1320.6
40.00	40.00	100000.00	1286.4
50.00	50.00	100000.00	1222.1
60.00	60.00	100000.00	1158.6
70.00	70.00	100000.00	1140.2
80.00	80.00	100000.00	1083.2
90.00	90.00	100000.00	1061.0
100.00	100.00	100000.00	984.4
110.00	110.00	100000.00	932.0
120.00	120.00	100000.00	894.1
130.00	130.00	100000.00	838.2
140.00	140.00	100000.00	863.3
150.00	150.00	100000.00	816.1
160.00	160.00	100000.00	854.0
170.00	170.00	100000.00	869.4
180.00	180.00	100000.00	888.6
190.00	190.00	100000.00	903.6
0.00	0.00	90000.00	1345.5
10.00	10.00	90000.00	1336.6
20.00	20.00	90000.00	1323.5
30.00	30.00	90000.00	1294.7
40.00	40.00	90000.00	1245.5
50.00	50.00	90000.00	1150.5
60.00	60.00	90000.00	1055.2
70.00	70.00	90000.00	1015.3
80.00	80.00	90000.00	954.3
90.00	90.00	90000.00	918.8
100.00	100.00	90000.00	841.3
110.00	110.00	90000.00	786.9
120.00	120.00	90000.00	744.5
130.00	130.00	90000.00	690.1
140.00	140.00	90000.00	714.8
150.00	150.00	90000.00	665.2
160.00	160.00	90000.00	702.7
170.00	170.00	90000.00	720.1
