# Long Lat depth(km) Vs(km/s)
17.5 32.5 200 4.48265981674
18 32.5 200 4.49219989777
18.5 32.5 200 4.49742984772
19 32.5 200 4.49153995514
19.5 32.5 200 4.48719978333
20 32.5 200 4.49717998505
20.5 32.5 200 4.504529953
21 32.5 200 4.51324987411
21.5 32.5 200 4.5288901329
22 32.5 200 4.52702999115
22.5 32.5 200 4.52021980286
23 32.5 200 4.54409980774
23.5 32.5 200 4.59970998764
24 32.5 200 4.66377019882
24.5 32.5 200 4.72097015381
25 32.5 200 4.75312995911
25.5 32.5 200 4.72716999054
26 32.5 200 4.64929008484
26.5 32.5 200 4.60206985474
27 32.5 200 4.60684013367
27.5 32.5 200 4.62922000885
28 32.5 200 4.63855981827
28.5 32.5 200 4.64686012268
29 32.5 200 4.62811994553
29.5 32.5 200 4.55978012085
30 32.5 200 4.49035978317
30.5 32.5 200 4.46111011505
31 32.5 200 4.45552015305
31.5 32.5 200 4.44340991974
32 32.5 200 4.42664003372
32.5 32.5 200 4.44085979462
33 32.5 200 4.50575017929
33.5 32.5 200 4.5748000145
34 32.5 200 4.54597997665
34.5 32.5 200 4.4225897789
35 32.5 200 4.34455013275
35.5 32.5 200 4.38761997223
36 32.5 200 4.42410993576
36.5 32.5 200 4.43711996078
37 32.5 200 4.48051977158
37.5 32.5 200 4.46437978745
38 32.5 200 4.47496986389
38.5 32.5 200 4.50489997864
39 32.5 200 4.50061988831
39.5 32.5 200 4.49624013901
40 32.5 200 4.51059007645
-10 32 200 4.45364999771
-9.5 32 200 4.45809984207
-9 32 200 4.46057987213
-8.5 32 200 4.46424007416
-8 32 200 4.46827983856
-7.5 32 200 4.47237014771
-7 32 200 4.47600984573
-6.5 32 200 4.48117017746
-6 32 200 4.49017000198
-5.5 32 200 4.49525022507
-5 32 200 4.49780988693
-4.5 32 200 4.49971008301
-4 32 200 4.50207996368
-3.5 32 200 4.50528001785
-3 32 200 4.51003980637
-2.5 32 200 4.5129699707
-2 32 200 4.51534986496
-1.5 32 200 4.51862001419
-1 32 200 4.52103996277
-0.5 32 200 4.52181005478
0 32 200 4.52350997925
0.5 32 200 4.5242099762
1 32 200 4.52382993698
1.5 32 200 4.5233001709
2 32 200 4.52264022827
2.5 32 200 4.52187013626
3 32 200 4.52124023438
3.5 32 200 4.52116012573
4 32 200 4.51872014999
4.5 32 200 4.51843976974
5 32 200 4.5167798996
5.5 32 200 4.5145201683
6 32 200 4.51070976257
6.5 32 200 4.50671005249
7 32 200 4.50595998764
7.5 32 200 4.50480985641
8 32 200 4.50287008286
8.5 32 200 4.51304006577
9 32 200 4.53534984589
9.5 32 200 4.54243993759
10 32 200 4.53877019882
10.5 32 200 4.53097009659
11 32 200 4.52350997925
11.5 32 200 4.52153015137
12 32 200 4.51039981842
12.5 32 200 4.47754001617
13 32 200 4.44586992264
13.5 32 200 4.44983005524
14 32 200 4.48405981064
14.5 32 200 4.51816987991
15 32 200 4.54726982117
15.5 32 200 4.55581998825
16 32 200 4.53973007202
16.5 32 200 4.52022981644
17 32 200 4.50845003128
17.5 32 200 4.50233983994
18 32 200 4.49628019333
18.5 32 200 4.49568986893
19 32 200 4.48750019073
19.5 32 200 4.47156000137
20 32 200 4.46643018723
20.5 32 200 4.46417999268
21 32 200 4.45558977127
21.5 32 200 4.45521020889
22 32 200 4.46465015411
22.5 32 200 4.47990989685
23 32 200 4.51138019562
23.5 32 200 4.55767011642
24 32 200 4.59542989731
24.5 32 200 4.6097202301
25 32 200 4.60877990723
25.5 32 200 4.58264017105
26 32 200 4.54928016663
26.5 32 200 4.53653001785
27 32 200 4.55725002289
27.5 32 200 4.59740018845
28 32 200 4.62466001511
28.5 32 200 4.61920976639
29 32 200 4.58634996414
29.5 32 200 4.52314996719
30 32 200 4.4582901001
30.5 32 200 4.41598987579
31 32 200 4.39974021912
31.5 32 200 4.3889298439
32 32 200 4.40277004242
32.5 32 200 4.45894002914
33 32 200 4.52220010757
33.5 32 200 4.54597997665
34 32 200 4.47047996521
34.5 32 200 4.34441995621
35 32 200 4.2926697731
35.5 32 200 4.34360980988
36 32 200 4.38576984406
36.5 32 200 4.41723012924
37 32 200 4.45860004425
37.5 32 200 4.44339990616
38 32 200 4.45676994324
38.5 32 200 4.49129009247
39 32 200 4.49291992188
39.5 32 200 4.49674987793
40 32 200 4.51287984848
-10 31.5 200 4.45571994781
-9.5 31.5 200 4.4602599144
-9 31.5 200 4.46465015411
-8.5 31.5 200 4.46877002716
-8 31.5 200 4.47373008728
-7.5 31.5 200 4.48023986816
-7 31.5 200 4.48600006104
-6.5 31.5 200 4.49050998688
-6 31.5 200 4.49836015701
-5.5 31.5 200 4.5044298172
-5 31.5 200 4.50812005997
-4.5 31.5 200 4.51019001007
-4 31.5 200 4.51314020157
-3.5 31.5 200 4.51586008072
-3 31.5 200 4.51861000061
-2.5 31.5 200 4.52271986008
-2 31.5 200 4.52643013
-1.5 31.5 200 4.52926015854
-1 31.5 200 4.52963018417
-0.5 31.5 200 4.53007984161
0 31.5 200 4.53072023392
0.5 31.5 200 4.53087997437
1 31.5 200 4.53017997742
1.5 31.5 200 4.52854013443
2 31.5 200 4.52660989761
2.5 31.5 200 4.52466011047
3 31.5 200 4.52191019058
3.5 31.5 200 4.52058982849
4 31.5 200 4.5187702179
4.5 31.5 200 4.51743984222
5 31.5 200 4.51562976837
5.5 31.5 200 4.5143198967
6 31.5 200 4.51202011108
6.5 31.5 200 4.50770998001
7 31.5 200 4.50469017029
7.5 31.5 200 4.50333976746
8 31.5 200 4.50482988358
8.5 31.5 200 4.51067018509
9 31.5 200 4.52348995209
9.5 31.5 200 4.52931976318
10 31.5 200 4.52747011185
10.5 31.5 200 4.52312994003
11 31.5 200 4.52122020721
11.5 31.5 200 4.52259016037
12 31.5 200 4.52649021149
12.5 31.5 200 4.50835990906
13 31.5 200 4.46992015839
13.5 31.5 200 4.44835996628
14 31.5 200 4.46501016617
14.5 31.5 200 4.48286008835
15 31.5 200 4.4847202301
15.5 31.5 200 4.48125982285
16 31.5 200 4.48632001877
16.5 31.5 200 4.4984998703
17 31.5 200 4.50407981873
17.5 31.5 200 4.50020980835
18 31.5 200 4.48834991455
18.5 31.5 200 4.47504997253
19 31.5 200 4.46151018143
19.5 31.5 200 4.4514298439
20 31.5 200 4.45814990997
20.5 31.5 200 4.47174978256
21 31.5 200 4.47603988647
21.5 31.5 200 4.47388982773
22 31.5 200 4.47784996033
22.5 31.5 200 4.49388980865
23 31.5 200 4.50719022751
23.5 31.5 200 4.5239200592
24 31.5 200 4.54198980331
24.5 31.5 200 4.54111003876
25 31.5 200 4.51781988144
25.5 31.5 200 4.48645019531
26 31.5 200 4.47152996063
26.5 31.5 200 4.47039985657
27 31.5 200 4.48983001709
27.5 31.5 200 4.53742980957
28 31.5 200 4.57754993439
28.5 31.5 200 4.57683992386
29 31.5 200 4.53214979172
29.5 31.5 200 4.48238992691
30 31.5 200 4.4329199791
30.5 31.5 200 4.40530014038
31 31.5 200 4.40959978104
31.5 31.5 200 4.41985988617
32 31.5 200 4.44317007065
32.5 31.5 200 4.4677400589
33 31.5 200 4.45998001099
33.5 31.5 200 4.43114995956
34 31.5 200 4.37150001526
34.5 31.5 200 4.31256008148
35 31.5 200 4.31443023682
35.5 31.5 200 4.34190988541
36 31.5 200 4.38131999969
36.5 31.5 200 4.42887020111
37 31.5 200 4.46335983276
37.5 31.5 200 4.43917989731
38 31.5 200 4.45937013626
38.5 31.5 200 4.49033021927
39 31.5 200 4.49089002609
39.5 31.5 200 4.49913978577
40 31.5 200 4.51256990433
-10 31 200 4.46060991287
-9.5 31 200 4.46462011337
-9 31 200 4.47033023834
-8.5 31 200 4.47765016556
-8 31 200 4.48515987396
-7.5 31 200 4.49134016037
-7 31 200 4.49776983261
-6.5 31 200 4.50359010696
-6 31 200 4.50936985016
-5.5 31 200 4.51468992233
-5 31 200 4.51983976364
-4.5 31 200 4.52310991287
-4 31 200 4.5272102356
-3.5 31 200 4.53110980988
-3 31 200 4.53457021713
-2.5 31 200 4.53688001633
-2 31 200 4.53812980652
-1.5 31 200 4.53892993927
-1 31 200 4.53887987137
-0.5 31 200 4.53838014603
0 31 200 4.53844976425
0.5 31 200 4.53797006607
1 31 200 4.5366101265
1.5 31 200 4.53385019302
2 31 200 4.53154993057
2.5 31 200 4.52856016159
3 31 200 4.52613019943
3.5 31 200 4.52292013168
4 31 200 4.52003002167
4.5 31 200 4.51746988297
5 31 200 4.51504993439
5.5 31 200 4.51233005524
6 31 200 4.50942993164
6.5 31 200 4.50475978851
7 31 200 4.50132989883
7.5 31 200 4.49757003784
8 31 200 4.49767017365
8.5 31 200 4.50448989868
9 31 200 4.51148986816
9.5 31 200 4.51135015488
10 31 200 4.50609016418
10.5 31 200 4.49872016907
11 31 200 4.49488019943
11.5 31 200 4.4965801239
12 31 200 4.49926996231
12.5 31 200 4.50087976456
13 31 200 4.48234987259
13.5 31 200 4.46104001999
14 31 200 4.46475982666
14.5 31 200 4.48219013214
15 31 200 4.48790979385
15.5 31 200 4.47687005997
16 31 200 4.47690010071
16.5 31 200 4.49218988419
17 31 200 4.5074300766
17.5 31 200 4.5113401413
18 31 200 4.50367021561
18.5 31 200 4.48770999908
19 31 200 4.4741601944
19.5 31 200 4.47044992447
20 31 200 4.48188018799
20.5 31 200 4.50342988968
21 31 200 4.51933002472
21.5 31 200 4.51718997955
22 31 200 4.50736999512
22.5 31 200 4.50635004044
23 31 200 4.50199985504
23.5 31 200 4.49086999893
24 31 200 4.48325014114
24.5 31 200 4.46684980392
25 31 200 4.44531011581
25.5 31 200 4.43578004837
26 31 200 4.44264984131
26.5 31 200 4.45043992996
27 31 200 4.45563983917
27.5 31 200 4.48167991638
28 31 200 4.51492977142
28.5 31 200 4.52372980118
29 31 200 4.50870990753
29.5 31 200 4.4745798111
30 31 200 4.43019008636
30.5 31 200 4.39026021957
31 31 200 4.38454008102
31.5 31 200 4.40598011017
32 31 200 4.42292022705
32.5 31 200 4.42599010468
33 31 200 4.41288995743
33.5 31 200 4.38239002228
34 31 200 4.33585977554
34.5 31 200 4.33141994476
35 31 200 4.35327005386
35.5 31 200 4.35520982742
36 31 200 4.40023994446
36.5 31 200 4.4662399292
37 31 200 4.4543299675
37.5 31 200 4.43597984314
38 31 200 4.46652984619
38.5 31 200 4.48649978638
39 31 200 4.49062013626
39.5 31 200 4.49579000473
40 31 200 4.50378990173
-10 30.5 200 4.46773004532
-9.5 30.5 200 4.47237014771
-9 30.5 200 4.4786400795
-8.5 30.5 200 4.4866900444
-8 30.5 200 4.49432992935
-7.5 30.5 200 4.50050020218
-7 30.5 200 4.50629997253
-6.5 30.5 200 4.51160001755
-6 30.5 200 4.51752996445
-5.5 30.5 200 4.52258014679
-5 30.5 200 4.52816009521
-4.5 30.5 200 4.53293991089
-4 30.5 200 4.53704023361
-3.5 30.5 200 4.54023981094
-3 30.5 200 4.54368019104
-2.5 30.5 200 4.54663991928
-2 30.5 200 4.54876995087
-1.5 30.5 200 4.55013990402
-1 30.5 200 4.55018997192
-0.5 30.5 200 4.54901981354
0 30.5 200 4.54685020447
0.5 30.5 200 4.5450501442
1 30.5 200 4.5430598259
1.5 30.5 200 4.53930997849
2 30.5 200 4.5357298851
2.5 30.5 200 4.53233003616
3 30.5 200 4.52943992615
3.5 30.5 200 4.52597999573
4 30.5 200 4.52150011063
4.5 30.5 200 4.51824998856
5 30.5 200 4.51554012299
5.5 30.5 200 4.51174020767
6 30.5 200 4.50781011581
6.5 30.5 200 4.5025601387
7 30.5 200 4.49985980988
7.5 30.5 200 4.49572992325
8 30.5 200 4.49191999435
8.5 30.5 200 4.49176979065
9 30.5 200 4.49358987808
9.5 30.5 200 4.49459981918
10 30.5 200 4.49402999878
10.5 30.5 200 4.49064016342
11 30.5 200 4.48662996292
11.5 30.5 200 4.48656988144
12 30.5 200 4.4817700386
12.5 30.5 200 4.48302984238
13 30.5 200 4.48777008057
13.5 30.5 200 4.48714017868
14 30.5 200 4.48933982849
14.5 30.5 200 4.49427986145
15 30.5 200 4.49982023239
15.5 30.5 200 4.50113010406
16 30.5 200 4.49997997284
16.5 30.5 200 4.50223016739
17 30.5 200 4.50719976425
17.5 30.5 200 4.50797986984
18 30.5 200 4.50278997421
18.5 30.5 200 4.49995994568
19 30.5 200 4.50088977814
19.5 30.5 200 4.50324010849
20 30.5 200 4.5119600296
20.5 30.5 200 4.52608013153
21 30.5 200 4.5401301384
21.5 30.5 200 4.54649019241
22 30.5 200 4.5422000885
22.5 30.5 200 4.53503990173
23 30.5 200 4.52602005005
23.5 30.5 200 4.5124001503
24 30.5 200 4.49183988571
24.5 30.5 200 4.46464014053
25 30.5 200 4.4330201149
25.5 30.5 200 4.40618991852
26 30.5 200 4.40498018265
26.5 30.5 200 4.43085002899
27 30.5 200 4.46475982666
27.5 30.5 200 4.49028015137
28 30.5 200 4.50098991394
28.5 30.5 200 4.49418020248
29 30.5 200 4.48350000381
29.5 30.5 200 4.46540021896
30 30.5 200 4.43747997284
30.5 30.5 200 4.39764976501
31 30.5 200 4.36178016663
31.5 30.5 200 4.35111999512
32 30.5 200 4.36709976196
32.5 30.5 200 4.39790010452
33 30.5 200 4.42417001724
33.5 30.5 200 4.42886018753
34 30.5 200 4.42251014709
34.5 30.5 200 4.40399980545
35 30.5 200 4.3804898262
35.5 30.5 200 4.36943006516
36 30.5 200 4.42037010193
36.5 30.5 200 4.44878005981
37 30.5 200 4.42741012573
37.5 30.5 200 4.43797016144
38 30.5 200 4.47176980972
38.5 30.5 200 4.47754001617
39 30.5 200 4.48294019699
39.5 30.5 200 4.49470996857
40 30.5 200 4.50003004074
-10 30 200 4.47441005707
-9.5 30 200 4.48080015182
-9 30 200 4.48833990097
-8.5 30 200 4.49711990356
-8 30 200 4.50432014465
-7.5 30 200 4.51036977768
-7 30 200 4.51612997055
-6.5 30 200 4.52094984055
-6 30 200 4.52741003036
-5.5 30 200 4.53306007385
-5 30 200 4.53803014755
-4.5 30 200 4.542719841
-4 30 200 4.54708003998
-3.5 30 200 4.55036020279
-3 30 200 4.55268001556
-2.5 30 200 4.55463981628
-2 30 200 4.55634021759
-1.5 30 200 4.55726003647
-1 30 200 4.55738019943
-0.5 30 200 4.55668020248
0 30 200 4.55519008636
0.5 30 200 4.55300998688
1 30 200 4.55000019073
1.5 30 200 4.54579019547
2 30 200 4.54182004929
2.5 30 200 4.53796005249
3 30 200 4.53395986557
3.5 30 200 4.52988004684
4 30 200 4.52500009537
4.5 30 200 4.52011013031
5 30 200 4.51652002335
5.5 30 200 4.51229000092
6 30 200 4.50886011124
6.5 30 200 4.50440979004
7 30 200 4.5004901886
7.5 30 200 4.49727010727
8 30 200 4.49323987961
8.5 30 200 4.48970985413
9 30 200 4.48737001419
9.5 30 200 4.48569011688
10 30 200 4.48694992065
10.5 30 200 4.48824977875
11 30 200 4.48537015915
11.5 30 200 4.48193979263
12 30 200 4.48070001602
12.5 30 200 4.47704982758
13 30 200 4.48037004471
13.5 30 200 4.48900985718
14 30 200 4.4955701828
14.5 30 200 4.50028991699
15 30 200 4.50361013412
15.5 30 200 4.50575017929
16 30 200 4.50630998611
16.5 30 200 4.50475978851
17 30 200 4.50370979309
17.5 30 200 4.50524997711
18 30 200 4.50744009018
18.5 30 200 4.5095000267
19 30 200 4.51249980927
19.5 30 200 4.51179981232
20 30 200 4.51300001144
20.5 30 200 4.5177898407
21 30 200 4.52507019043
21.5 30 200 4.53463983536
22 30 200 4.54156017303
22.5 30 200 4.54162979126
23 30 200 4.53369998932
23.5 30 200 4.5243601799
24 30 200 4.50878000259
24.5 30 200 4.48413991928
25 30 200 4.45800018311
25.5 30 200 4.44326019287
26 30 200 4.4388999939
26.5 30 200 4.44660997391
27 30 200 4.46998977661
27.5 30 200 4.49601984024
28 30 200 4.50227022171
28.5 30 200 4.49942016602
29 30 200 4.49691009521
29.5 30 200 4.48499011993
30 30 200 4.46133995056
30.5 30 200 4.42655992508
31 30 200 4.39432001114
31.5 30 200 4.36830997467
32 30 200 4.36984014511
32.5 30 200 4.3997797966
33 30 200 4.44329023361
33.5 30 200 4.47757005692
34 30 200 4.4717001915
34.5 30 200 4.43471002579
35 30 200 4.40061998367
35.5 30 200 4.39776992798
36 30 200 4.410779953
36.5 30 200 4.40744018555
37 30 200 4.40441989899
37.5 30 200 4.44481992722
38 30 200 4.47599983215
38.5 30 200 4.46399021149
39 30 200 4.4722700119
39.5 30 200 4.48438978195
40 30 200 4.49097013474
